# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
26.38000000;  0.2359858812; 0.1687386799; 0.2585270858; 0.2376491055
26.39000000;  0.2359942960; 0.1686261822; 0.2584843722; 0.2376217836
26.40000000;  0.2360472825; 0.1685137594; 0.2584416657; 0.2375944753
26.41000000;  0.2360986066; 0.1684014116; 0.2583989663; 0.2375671805
26.42000000;  0.2359928482; 0.1682891386; 0.2583562738; 0.2375398991
26.43000000;  0.2359113932; 0.1681769406; 0.2583135885; 0.2375126313
26.44000000;  0.2361000376; 0.1680648173; 0.2582709102; 0.2374853768
26.45000000;  0.2360715075; 0.1679527688; 0.2582282390; 0.2374581358
26.46000000;  0.2360961437; 0.1678407950; 0.2581855748; 0.2374309082
26.47000000;  0.2358243987; 0.1677288958; 0.2581429176; 0.2374036940
26.48000000;  0.2358454467; 0.1676170713; 0.2581002675; 0.2373764932
26.49000000;  0.2357863712; 0.1675053213; 0.2580576245; 0.2373493057
26.50000000;  0.2358827803; 0.1673936458; 0.2580149885; 0.2373221315
26.51000000;  0.2358377715; 0.1672820447; 0.2579723595; 0.2372949706
26.52000000;  0.2358256721; 0.1671705181; 0.2579297376; 0.2372678230
26.53000000;  0.2356594840; 0.1670590658; 0.2578871227; 0.2372406887
26.54000000;  0.2356752819; 0.1669476878; 0.2578445149; 0.2372135677
26.55000000;  0.2356817781; 0.1668363841; 0.2578019141; 0.2371864599
26.56000000;  0.2357517338; 0.1667251546; 0.2577593203; 0.2371593652
26.57000000;  0.2356577929; 0.1666139992; 0.2577167336; 0.2371322838
26.58000000;  0.2355354485; 0.1665029180; 0.2576741539; 0.2371052156
26.59000000;  0.2354569938; 0.1663919108; 0.2576315812; 0.2370781605
26.60000000;  0.2355073857; 0.1662809776; 0.2575890156; 0.2370511185
26.61000000;  0.2354919200; 0.1661701183; 0.2575464570; 0.2370240897
26.62000000;  0.2354673839; 0.1660593330; 0.2575039055; 0.2369970739
26.63000000;  0.2353889072; 0.1659486216; 0.2574613610; 0.2369700712
26.64000000;  0.2353452682; 0.1658379839; 0.2574188235; 0.2369430816
26.65000000;  0.2353240611; 0.1657274200; 0.2573762930; 0.2369161050
26.66000000;  0.2353221865; 0.1656169299; 0.2573337696; 0.2368891415
26.67000000;  0.2353422737; 0.1655065133; 0.2572912532; 0.2368621909
26.68000000;  0.2352599475; 0.1653961704; 0.2572487438; 0.2368352533
26.69000000;  0.2351761792; 0.1652859011; 0.2572062414; 0.2368083287
