# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
20.28000000;  0.6353501673; 0.7475778001; 0.6426350292; 0.6354388702
20.29000000;  0.6353703684; 0.7474825123; 0.6426169038; 0.6354218063
20.30000000;  0.6352748579; 0.7473872366; 0.6425987789; 0.6354047480
20.31000000;  0.6352199074; 0.7472919731; 0.6425806546; 0.6353876955
20.32000000;  0.6351878906; 0.7471967217; 0.6425625308; 0.6353706485
20.33000000;  0.6351473102; 0.7471014825; 0.6425444074; 0.6353536073
20.34000000;  0.6350711130; 0.7470062554; 0.6425262846; 0.6353365716
20.35000000;  0.6350279532; 0.7469110404; 0.6425081623; 0.6353195416
20.36000000;  0.6350375278; 0.7468158376; 0.6424900405; 0.6353025172
20.37000000;  0.6350265546; 0.7467206469; 0.6424719193; 0.6352854984
20.38000000;  0.6349948589; 0.7466254683; 0.6424537985; 0.6352684851
20.39000000;  0.6349624746; 0.7465303019; 0.6424356783; 0.6352514775
20.40000000;  0.6349057665; 0.7464351476; 0.6424175585; 0.6352344755
20.41000000;  0.6349545598; 0.7463400054; 0.6423994393; 0.6352174790
20.42000000;  0.6349219966; 0.7462448754; 0.6423813206; 0.6352004881
20.43000000;  0.6348731564; 0.7461497575; 0.6423632024; 0.6351835027
20.44000000;  0.6348828980; 0.7460546517; 0.6423450847; 0.6351665229
