# tau / ps;  MSD / pm^2;  Derivative
31.280840; 48462.751243; 925.734375
31.340880; 48518.332335; 943.881395
31.400920; 48575.002974; 924.247024
31.460960; 48630.494765; 883.633011
31.521000; 48683.548091; 829.441532
31.581040; 48733.347760; 812.300090
31.641080; 48782.118258; 835.494452
31.701120; 48832.281345; 918.145436
31.761160; 48887.406797; 1026.017064
31.821200; 48949.008861; 1078.365563
31.881240; 49013.753930; 1062.816032
31.941280; 49077.565404; 990.394640
32.001320; 49137.028698; 931.086420
32.061360; 49192.931127; 890.848608
32.121400; 49246.417678; 853.852996
32.181440; 49297.683011; 811.766765
32.241480; 49346.421488; 816.934457
32.301520; 49395.470233; 851.512173
32.361560; 49446.595024; 906.177276
32.421600; 49501.001907; 938.982452
32.481640; 49557.378414; 939.956781
32.541680; 49613.813419; 897.855307
32.601720; 49667.720651; 827.211153
32.661760; 49717.386409; 805.723547
32.721800; 49765.762051; 852.593428
32.781840; 49816.951760; 923.205282
32.841880; 49872.381005; 969.074345
32.901920; 49930.564229; 959.623661
32.961960; 49988.180034; 947.389825
33.022000; 50045.061319; 996.393295
33.082040; 50104.884772; 1063.459647
33.142080; 50168.734889; 1100.740205
33.202120; 50234.823331; 1119.220181
33.262160; 50302.021311; 1120.959847
33.322200; 50369.323740; 1095.726994
33.382240; 50435.111189; 1045.083627
33.442280; 50497.858010; 982.647161
33.502320; 50556.856146; 917.891613
33.562360; 50611.966358; 899.558632
33.622400; 50665.975858; 928.576233
33.682440; 50721.727575; 968.652433
33.742480; 50779.885467; 999.982740
33.802520; 50839.924431; 956.090442
33.862560; 50897.328101; 853.572333
33.922600; 50948.576584; 730.766585
33.982640; 50992.451810; 632.723473
34.042680; 51030.440527; 591.957416
34.102720; 51065.981650; 602.558592
34.162760; 51102.159268; 626.543442
34.222800; 51139.776936; 645.902453
34.282840; 51178.556920; 648.957513
34.342880; 51217.520329; 628.003876
34.402920; 51255.225682; 605.239700
34.462960; 51291.564273; 609.799567
34.523000; 51328.176639; 672.119361
34.583040; 51368.530686; 751.402063
34.643080; 51413.644865; 828.544164
34.703120; 51463.390657; 885.795523
34.763160; 51516.573820; 960.283413
34.823200; 51574.229236; 1015.264206
34.883240; 51635.185699; 1067.982504
34.943280; 51699.307369; 1084.350125
35.003320; 51764.411750; 1062.819504
35.063360; 51828.223433; 1006.448634
35.123400; 51888.650609; 945.798296
35.183440; 51945.436339; 954.151341
35.243480; 52002.723586; 1003.002883
35.303520; 52062.943879; 1040.450569
35.363560; 52125.412531; 1052.741586
35.423600; 52188.619136; 1030.195330
35.483640; 52250.472063; 996.656356
35.543680; 52310.311311; 942.828770
35.603720; 52366.918750; 889.721367
35.663760; 52420.337621; 895.156100
35.723800; 52474.082793; 926.790600
35.783840; 52529.727301; 912.701015
35.843880; 52584.525870; 885.060529
35.903920; 52637.664904; 863.122891
35.963960; 52689.486802; 898.706730
36.024000; 52743.445155; 899.980423
36.084040; 52797.479979; 851.006377
36.144080; 52848.574402; 805.727947
36.204120; 52896.950308; 784.463317
36.264160; 52944.049486; 822.178645
36.324200; 52993.413091; 849.303733
36.384240; 53044.405287; 821.838499
36.444280; 53093.748471; 774.740711
36.504320; 53140.263903; 732.434159
36.564360; 53184.239250; 722.614565
36.624400; 53227.625029; 744.103625
36.684440; 53272.301010; 795.261597
36.744480; 53320.048517; 844.558219
36.804520; 53370.755792; 889.997827
36.864560; 53424.191261; 905.771723
36.924600; 53478.573796; 882.319657
36.984640; 53531.548268; 896.248599
37.044680; 53585.359034; 920.764377
37.104720; 53640.641727; 939.982409
37.164760; 53697.078271; 956.992561
37.224800; 53754.536104; 957.885498
37.284840; 53812.047550; 947.164124
37.344880; 53868.915284; 901.565830
37.404920; 53923.045296; 836.920316
37.464960; 53973.293992; 781.321336
37.525000; 54020.204525; 749.403146
37.585040; 54065.198690; 753.837920
37.645080; 54110.459118; 757.909620
37.705120; 54155.964012; 723.073228
37.765160; 54199.377329; 716.565626
37.825200; 54242.399929; 696.849320
37.885240; 54284.238762; 713.619429
37.945280; 54327.084472; 737.873007
38.005320; 54371.386368; 791.630213
38.065360; 54418.915846; 848.836017
38.125400; 54469.879960; 863.098919
38.185440; 54521.700419; 878.081920
38.245480; 54574.420458; 885.766473
38.305520; 54627.601877; 901.291646
38.365560; 54681.715427; 906.594298
38.425600; 54736.147349; 888.130777
38.485640; 54789.470721; 859.174582
38.545680; 54841.055563; 835.615709
38.605720; 54891.225930; 841.515538
38.665760; 54941.750523; 860.139870
38.725800; 54993.393321; 865.411461
38.785840; 55045.352625; 823.680408
38.845880; 55094.806396; 768.411792
38.905920; 55140.941840; 687.050369
38.965960; 55182.192345; 656.030951
39.026000; 55221.580443; 709.859654
39.086040; 55264.200416; 766.996887
39.146080; 55310.250910; 798.087576
39.206120; 55358.168088; 805.767920
39.266160; 55406.546394; 851.349321
39.326200; 55457.661407; 926.447843
39.386240; 55513.285335; 965.507334
39.446280; 55571.254396; 944.909018
39.506320; 55627.986733; 920.731907
39.566360; 55683.267477; 923.661028
39.626400; 55738.724085; 958.685213
39.686440; 55796.283545; 974.505071
39.746480; 55854.792830; 950.833821
39.806520; 55911.880892; 892.988037
39.866560; 55965.495894; 817.772430
39.926600; 56014.594951; 785.235925
39.986640; 56061.740516; 750.271111
40.046680; 56106.786793; 710.356834
40.106720; 56149.436617; 670.887586
40.166760; 56189.716708; 655.160280
40.226800; 56229.052531; 654.399803
40.286840; 56268.342695; 707.839530
40.346880; 56310.841381; 781.418816
40.406920; 56357.757767; 847.601380
40.466960; 56408.647753; 903.439657
40.527000; 56462.890270; 941.267424
40.587040; 56519.403967; 978.762184
40.647080; 56578.168848; 992.453956
40.707120; 56637.755784; 955.842794
40.767160; 56695.144585; 873.104139
40.827200; 56747.565757; 796.891283
40.887240; 56795.411110; 750.106969
40.947280; 56840.447532; 721.361973
41.007320; 56883.758105; 701.868208
41.067360; 56925.898273; 690.791859
41.127400; 56967.373416; 711.460733
41.187440; 57010.089518; 774.977235
41.247480; 57056.619151; 870.284274
41.307520; 57108.871019; 928.488160
41.367560; 57164.617448; 949.244847
41.427600; 57221.610109; 894.230223
41.487640; 57275.299692; 850.276284
41.547680; 57326.350280; 840.600282
41.607720; 57376.819921; 863.994329
41.667760; 57428.694140; 859.229458
41.727800; 57480.282277; 811.841798
41.787840; 57529.025258; 779.484160
41.847880; 57575.825487; 748.623479
41.907920; 57620.772841; 721.984790
41.967960; 57664.120808; 656.902892
42.028000; 57703.561257; 620.593695
42.088040; 57740.821703; 638.572523
42.148080; 57779.161597; 684.102185
42.208120; 57820.235092; 703.437338
42.268160; 57862.469470; 743.970935
42.328200; 57907.137485; 794.371256
42.388240; 57954.831535; 845.811384
42.448280; 58005.614051; 827.416330
42.508320; 58055.292127; 757.328307
42.568360; 58100.762119; 665.482049
42.628400; 58140.717661; 602.884449
42.688440; 58176.914843; 609.598603
42.748480; 58213.515143; 643.914404
42.808520; 58252.175764; 699.772069
42.868560; 58294.190079; 751.694563
42.928600; 58339.321821; 842.667616
42.988640; 58389.915584; 937.377774
43.048680; 58446.195746; 977.442121
43.108720; 58504.881371; 974.771771
43.168760; 58563.406668; 932.933120
43.228800; 58619.419972; 912.351616
43.288840; 58674.197564; 962.109458
43.348880; 58731.962615; 1004.421131
43.408920; 58792.268060; 947.003957
